game_id,team,uni_id,backbone,belly_button,back_shoulder_blade,belt,pants,number,helmet,socks
2019_07_MIN_DET,DET,2019_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2019_07_OAK_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_07_ARI_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_07_SF_WAS,WAS,2019_WAS_H.png,#541a20,#541920,#551a20,#beaa74,#bea975,#b78d21,#800000,#551a20
2019_07_LAC_TEN,TEN,2019_TEN_E.png,#61ace3,#61abe4,#61ace3,#09203d,#0c2340,#60abe3,#001328,#0b2240
2019_07_NO_CHI,CHI,2019_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2019_07_BAL_SEA,SEA,2019_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_07_PHI_DAL,DAL,2019_DAL_A.png,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2019_07_NE_NYJ,NYJ,2019_NYJ_D3.png,#25623e,#25623d,#25633e,#22613b,#25623e,#eaeaea,#024f22,#ffffff
2019_08_WAS_MIN,MIN,2019_MIN_E.png,#3c2185,#3b2084,#3c2185,#391e84,#3c2185,#f9c805,#41228d,#351d77
2019_08_DEN_IND,IND,2019_IND_F.png,#12356b,#11356a,#12356a,#0e3269,#12356b,#fefefe,#ffffff,#12356a
2019_08_SEA_ATL,ATL,2019_ATL_E.PNG,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_08_PHI_BUF,BUF,2019_BUF_D.png,#00338d,#00328d,#00338d,#00308c,#00338d,#fefefe,#ffffff,#00338c
2019_08_LAC_CHI,CHI,2019_CHI_J.png,#dd4814,#dd4713,#dd4814,#ffffff,#fefefe,#dc4714,#03182e,#dc4813
2019_08_NYG_DET,DET,2019_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2019_08_NYJ_JAX,JAX,2019_JAX_H2.png,#018fad,#018ead,#018fad,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_08_ARI_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_08_TB_TEN,TEN,2019_TEN_H.png,#0c2340,#0b2240,#0c2340,#09203d,#0c2340,#0c2340,#001328,#0b2240
2019_08_CIN_LA,LA,2019_LAR_F.png,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2019_08_CAR_SF,SF,2019_SF_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#ba0814,#c09f7a,#ffffff
2019_08_OAK_HOU,HOU,2019_HOU_D.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2019_08_CLE_NE,NE,2019_NE_D.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#b6bec8,#02172e
2019_08_GB_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_08_MIA_PIT,PIT,2019_PIT_F.png,#000000,#000000,#000000,#000000,#000000,#fdd538,#000000,#000000
2019_09_SF_ARI,ARI,2019_ARZ_F2.png,#000000,#000000,#000000,#000000,#000000,#858585,#ffffff,#000000
2019_09_HOU_JAX,JAX,2019_JAX_F2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2019_09_WAS_BUF,BUF,2019_BUF_E.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#00328c,#ffffff,#00338c
2019_09_TEN_CAR,CAR,2019_CAR_L.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2019_09_MIN_KC,KC,2019_KC_D2.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_09_NYJ_MIA,MIA,2019_MIA_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008c96
2019_09_CHI_PHI,PHI,2019_PHI_J2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#003333,#000000
2019_09_IND_PIT,PIT,2019_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2019_09_DET_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_09_TB_SEA,SEA,2019_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_09_CLE_DEN,DEN,2019_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2019_09_GB_LAC,LAC,2019_LAC_C2.png,#03182f,#02172f,#03182f,#02152c,#03182f,#92b8e2,#ffffff,#02172e
2019_09_NE_BAL,BAL,2019_BAL_J.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#000000
2019_09_DAL_NYG,NYG,2019_NYG_C.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000061,#000062,#ffffff
2019_10_LAC_OAK,OAK,2019_OAK_B2.png,#fefefe,#ffffff,#ffffff,#949494,#d1d7de,#d1d6de,#bdc5d0,#000000
2019_10_DET_CHI,CHI,2019_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2019_10_BAL_CIN,CIN,2019_CIN_H2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#fb3012,#000000
2019_10_BUF_CLE,CLE,2019_CLE_K2.png,#311d00,#301c00,#311d00,#ff3a00,#fe3c00,#d13400,#ff3c00,#301c00
2019_10_ATL_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_10_NYG_NYJ,NYJ,2019_NYJ_E2.png,#000000,#000000,#000000,#000000,#000000,#edf2ef,#024f22,#000000
2019_10_KC_TEN,TEN,2019_TEN_E.png,#61ace3,#61abe4,#61ace3,#09203d,#0c2340,#60abe3,#001328,#0b2240
2019_10_ARI_TB,TB,2019_TB_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#cb0809,#323336,#525252
2019_10_MIA_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2019_10_CAR_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_10_LA_PIT,PIT,2019_PIT_D2.png,#000000,#000000,#000000,#fdd736,#fcd638,#fefefe,#000000,#000000
2019_10_MIN_DAL,DAL,2019_DAL_C.png,#002147,#002046,#002147,#ffffff,#fefefe,#fefefe,#b2bfcb,#002046
2019_10_SEA_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_11_PIT_CLE,CLE,2019_CLE_T.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#301c00
2019_11_ATL_CAR,CAR,2019_CAR_L.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2019_11_JAX_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2019_11_DAL_DET,DET,2019_DET_A.PNG,#fefefe,#ffffff,#ffffff,#1864bb,#1b66bb,#497da6,#cbd1dc,#0761b0
2019_11_BUF_MIA,MIA,2019_MIA_D2.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008c96
2019_11_DEN_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_11_HOU_BAL,BAL,2019_BAL_E.png,#2a0365,#2a0264,#2a0364,#ffffff,#fefefe,#fefefe,#000000,#000000
2019_11_NO_TB,TB,2019_TB_I.png,#d60a0b,#d5090b,#d50a0b,#d70808,#d60a0b,#626262,#323336,#d5090a
2019_11_NYJ_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_11_ARI_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_11_NE_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_11_CIN_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_11_CHI_LA,LA,2019_LAR_F.png,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2019_11_KC_LAC,LAC,2019_LAC_E.png,#2974c7,#2873c6,#2974c7,#ffffff,#fefefe,#868995,#ffffff,#2873c6
2019_12_IND_HOU,HOU,2019_HOU_I.png,#03182f,#02172f,#03182f,#02152c,#03182f,#b1242d,#03182e,#02172e
2019_12_SEA_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_12_TB_ATL,ATL,2019_ATL_B.PNG,#c0001d,#bf001c,#c0001d,#ffffff,#fefefe,#000000,#000000,#bf001c
2019_12_DEN_BUF,BUF,2019_BUF_C.png,#00338d,#00328d,#00338d,#ffffff,#fefefe,#fefefe,#ffffff,#00338c
2019_12_NYG_CHI,CHI,2019_CHI_E2.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2019_12_PIT_CIN,CIN,2019_CIN_F2.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#fb3012,#000000
2019_12_MIA_CLE,CLE,2019_CLE_K2.png,#311d00,#301c00,#311d00,#ff3a00,#fe3c00,#d13400,#ff3c00,#301c00
2019_12_CAR_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_12_OAK_NYJ,NYJ,2019_NYJ_C.png,#25623e,#25623d,#25633e,#ffffff,#fefefe,#eaeaea,#024f22,#005021
2019_12_DET_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_12_JAX_TEN,TEN,2019_TEN_H2.png,#0c2340,#0b2240,#0c2340,#09203d,#0c2340,#0c2340,#001328,#0b2240
2019_12_DAL_NE,NE,2019_NE_C.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_12_GB_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_12_BAL_LA,LA,2019_LAR_G.png,#f2c800,#f2c800,#f2c800,#131f3a,#f2c800,#15213d,#071430,#f1c700
2019_13_CHI_DET,DET,2019_DET_F.png,#adadad,#adadad,#adadad,#adadad,#adadad,#a8b5d8,#cbd1dc,#989898
2019_13_BUF_DAL,DAL,2019_DAL_A.png,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2019_13_NO_ATL,ATL,2019_ATL_E.PNG,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_13_CLE_PIT,PIT,2019_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2019_13_WAS_CAR,CAR,2019_CAR_L.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2019_13_NYJ_CIN,CIN,2019_CIN_H2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#fb3012,#000000
2019_13_TEN_IND,IND,2019_IND_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#11346a,#ffffff,#ffffff
2019_13_TB_JAX,JAX,2019_JAX_E2.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_13_PHI_MIA,MIA,2019_MIA_G.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008a94
2019_13_GB_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_13_SF_BAL,BAL,2019_BAL_K.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2019_13_LA_ARI,ARI,2019_ARZ_C2.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_13_OAK_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_13_LAC_DEN,DEN,2019_DEN_E.png,#03182f,#02172f,#03182f,#02152c,#fefefe,#03182f,#03182e,#02172e
2019_13_NE_HOU,HOU,2019_HOU_I.png,#03182f,#02172f,#03182f,#02152c,#03182f,#b1242d,#03182e,#02172e
2019_13_MIN_SEA,SEA,2019_SEA_N.png,#b6fe3e,#b5ff3d,#b6ff3e,#212639,#24293c,#2c4961,#0c2135,#24283b
2019_14_DAL_CHI,CHI,2019_CHI_O.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#03182f,#03182e,#c84316
2019_14_CAR_ATL,ATL,2019_ATL_B.PNG,#c0001d,#bf001c,#c0001d,#ffffff,#fefefe,#000000,#000000,#bf001c
2019_14_BAL_BUF,BUF,2019_BUF_F.png,#d6070d,#d5060c,#d5070d,#d7050a,#d6070d,#fefefe,#ffffff,#d5070d
2019_14_CIN_CLE,CLE,2019_CLE_U.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#ff3c00
2019_14_WAS_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_14_DEN_HOU,HOU,2019_HOU_F.png,#b2252c,#b1252c,#b2252d,#ffffff,#fefefe,#fefefe,#03182e,#b1242c
2019_14_DET_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_14_SF_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_14_MIA_NYJ,NYJ,2019_NYJ_E2.png,#000000,#000000,#000000,#000000,#000000,#edf2ef,#024f22,#000000
2019_14_IND_TB,TB,2019_TB_I.png,#d60a0b,#d5090b,#d50a0b,#d70808,#d60a0b,#626262,#323336,#d5090a
2019_14_LAC_JAX,JAX,2019_JAX_F2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2019_14_PIT_ARI,ARI,2019_ARZ_C2.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_14_KC_NE,NE,2019_NE_D.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#b6bec8,#02172e
2019_14_TEN_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_14_SEA_LA,LA,2019_LAR_F.png,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2019_14_NYG_PHI,PHI,2019_PHI_J2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#003333,#000000
2019_15_NYJ_BAL,BAL,2019_BAL_K.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2019_15_SEA_CAR,CAR,2019_CAR_N.png,#000000,#000000,#000000,#0087d5,#d1d5d7,#fefefe,#b5beca,#000000
2019_15_NE_CIN,CIN,2019_CIN_H2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#fb3012,#000000
2019_15_TB_DET,DET,2019_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2019_15_CHI_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_15_DEN_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_15_MIA_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_15_HOU_TEN,TEN,2019_TEN_D3.png,#61ace3,#61abe4,#61ace3,#80b7e7,#81b7e6,#60abe3,#001328,#0b2240
2019_15_PHI_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_15_MIN_LAC,LAC,2019_LAC_H.png,#00338d,#00328d,#00338d,#00308c,#00338d,#806f17,#ffffff,#00338c
2019_15_CLE_ARI,ARI,2019_ARZ_C2.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_15_JAX_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_15_LA_DAL,DAL,2019_DAL_C.png,#002147,#002046,#002147,#ffffff,#fefefe,#fefefe,#b2bfcb,#002046
2019_15_ATL_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_15_BUF_PIT,PIT,2019_PIT_F.png,#000000,#000000,#000000,#000000,#000000,#fdd538,#000000,#000000
2019_15_IND_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_16_HOU_TB,TB,2019_TB_H.png,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2019_16_BUF_NE,NE,2019_NE_C.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_16_LA_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_16_JAX_ATL,ATL,2019_ATL_B.PNG,#c0001d,#bf001c,#c0001d,#ffffff,#fefefe,#000000,#000000,#bf001c
2019_16_BAL_CLE,CLE,2019_CLE_T.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#301c00
2019_16_CAR_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2019_16_CIN_MIA,MIA,2019_MIA_D2.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008c96
2019_16_PIT_NYJ,NYJ,2019_NYJ_D3.png,#25623e,#25623d,#25633e,#22613b,#25623e,#eaeaea,#024f22,#ffffff
2019_16_NO_TEN,TEN,2019_TEN_H2.png,#0c2340,#0b2240,#0c2340,#09203d,#0c2340,#0c2340,#001328,#0b2240
2019_16_NYG_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_16_DET_DEN,DEN,2019_DEN_G2.png,#ef5f20,#ee5e20,#ef5f20,#f15d1d,#ef5f20,#fefefe,#03182e,#ef5f20
2019_16_OAK_LAC,LAC,2019_LAC_E.png,#2974c7,#2873c6,#2974c7,#ffffff,#fefefe,#868995,#ffffff,#2873c6
2019_16_DAL_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_16_ARI_SEA,SEA,2019_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_16_KC_CHI,CHI,2019_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2019_16_GB_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_17_NYJ_BUF,BUF,2019_BUF_C.png,#00338d,#00328d,#00338d,#ffffff,#fefefe,#fefefe,#ffffff,#00338c
2019_17_NO_CAR,CAR,2019_CAR_N.png,#000000,#000000,#000000,#0087d5,#d1d5d7,#fefefe,#b5beca,#000000
2019_17_CLE_CIN,CIN,2019_CIN_H2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#fb3012,#000000
2019_17_GB_DET,DET,2019_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2019_17_LAC_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_17_CHI_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_17_MIA_NE,NE,2019_NE_C.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_17_ATL_TB,TB,2019_TB_H.png,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2019_17_WAS_DAL,DAL,2019_DAL_A.png,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2019_17_TEN_HOU,HOU,2019_HOU_D.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2019_17_IND_JAX,JAX,2019_JAX_G2.png,#000000,#000000,#000000,#008ead,#018fad,#fefefe,#000000,#000000
2019_17_PHI_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_17_PIT_BAL,BAL,2019_BAL_F.png,#2a0365,#2a0264,#2a0364,#000000,#000000,#fefefe,#000000,#000000
2019_17_OAK_DEN,DEN,2019_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2019_17_ARI_LA,LA,2019_LAR_F2.png,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2019_17_SF_SEA,SEA,2019_SEA_G2.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_18_BUF_HOU,HOU,2019_HOU_E2.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#03182e,#02172e
2019_18_TEN_NE,NE,2019_NE_C.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_18_MIN_NO,NO,2019_NO_G.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#c7be8c,#ffffff
2019_18_SEA_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_19_MIN_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_19_TEN_BAL,BAL,2019_BAL_E.png,#2a0365,#2a0264,#2a0364,#ffffff,#fefefe,#fefefe,#000000,#000000
2019_19_HOU_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_19_SEA_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_20_TEN_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_20_GB_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
1999_21_STL_TEN,TEN,1999_TEN_3.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2000_21_BAL_NYG,NYG,2000_NYG_3.png,#132f8c,#132f8c,#132f8c,#c4c8cb,#c4c8cb,#ffffff,#000062,#132f8c
2001_21_STL_NE,NE,2001_NE_3.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2002_21_OAK_TB,TB,2002_TB_4.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4e00,#3d3e3f,#000000
2003_21_CAR_NE,NE,2003_NE_3.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2004_21_NE_PHI,PHI,2004_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#000000
2005_21_SEA_PIT,PIT,2005_PIT_2.png,#ffffff,#ffffff,#ffffff,#ffe135,#ffe135,#000000,#000000,#000000
2006_21_IND_CHI,CHI,2006_CHI_4.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2007_21_NYG_NE,NE,2007_NE_3.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2008_21_PIT_ARI,ARI,2008_ARZ_4.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#c30028,#f9f9ec,#ae0024
2009_21_NO_IND,IND,2009_IND_3.png,#00338d,#00338d,#00338d,#ffffff,#ffffff,#3059a3,#f9f9eb,#00338d
2010_21_PIT_GB,GB,2010_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2011_21_NYG_NE,NE,2011_NE_2a.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2012_21_BAL_SF,SF,2012_SF_S.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#c0a07b,#bb0915
2013_21_SEA_DEN,DEN,2013_DEN_4.png,#ef5f20,#ef5f20,#ef5f20,#02152d,#ffffff,#ef5f20,#03182f,#03182f
2014_21_NE_SEA,SEA,2014_SEA_7.png,#24293c,#24293c,#23283c,#212639,#24293c,#bab0ab,#03182f,#23283c
2015_21_CAR_DEN,DEN,2015_DEN_5.png,#ffffff,#ffffff,#ffffff,#02152d,#ffffff,#ffffff,#03182f,#03182f
2016_21_NE_ATL,ATL,2016_ATL_2a.png,#c0001d,#c0001d,#bf001c,#ffffff,#ffffff,#000000,#000000,#c0001d
2017_21_PHI_NE,NE,2017_NE_A2.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#03182f,#b6bec8,#ffffff
2018_21_NE_LA,LA,2018_LAR_F2.PNG,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2019_21_SF_KC,KC,2019_KC_D3.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
1999_01_DAL_WAS,DAL,1999_DAL_2.png,#002147,#002147,#002147,#dbdddf,#dbdddf,#ffffff,#bbc5d9,#002147
1999_01_BUF_IND,BUF,1999_BUF_1.png,#ffffff,#ffffff,#ffffff,#00328c,#ffffff,#003694,#cd1428,#c60c30
1999_01_OAK_GB,OAK,1999_OAK_1.png,#ffffff,#ffffff,#ffffff,#000000,#bac7d6,#000000,#bac7d6,#000000
1999_01_NE_NYJ,NE,1999_NE_1.png,#eeeeef,#c7cdde,#ffffff,#1d409d,#dee2eb,#c0001d,#b6c4d2,#1e419d
1999_01_KC_CHI,KC,1999_KC_1.png,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#b90016,#c20a1c,#ffffff
